"","ISO","year","GDP Measure"
"1345","DNK",2009,-4.90654772965155
"1346","DNK",2010,1.87099114718497
"1347","DNK",2011,1.33677776690328
"1348","DNK",2012,0.226499791802965
"1349","DNK",2013,0.933340972371226
"1350","DNK",2014,1.61939381103033
"1351","DNK",2015,2.34259110757047
"1352","DNK",2016,3.24595698524399
"1353","DNK",2017,2.82173634129026
"1354","DNK",2018,1.98953731496432
"1355","DNK",2019,1.49348695853648
"1356","DNK",2020,-1.99460756850381
"1357","DNK",2021,4.85570758570233
"1358","DOM",1999,5.94004913628554
"1359","DOM",2000,4.6617622800146
"1360","DOM",2001,2.45951636772918
"1361","DOM",2002,4.49510340292099
"1362","DOM",2003,-1.34570618506442
"1363","DOM",2004,2.57013427930197
"1364","DOM",2005,9.4282369467968
"1365","DOM",2006,9.1743554058408
"1366","DOM",2007,7.41595171481455
"1367","DOM",2008,3.20950426157958
"1368","DOM",2009,0.946155167790621
"1369","DOM",2010,8.33965105962218
"1370","DOM",2011,3.13342300326755
"1371","DOM",2012,2.71736789670562
"1372","DOM",2013,4.87520509332271
"1373","DOM",2014,7.05046368965911
"1374","DOM",2015,6.9270187716221
"1375","DOM",2016,6.65920026269582
"1376","DOM",2017,4.66670467732366
"1377","DOM",2018,6.98252758458058
"1378","DOM",2019,5.05216802016253
"1379","DOM",2020,-6.72023937283404
"1380","DOM",2021,12.2719902266266
"1381","DZA",1999,3.20000155165327
"1382","DZA",2000,3.79999999969765
"1383","DZA",2001,3.00000000021079
"1384","DZA",2002,5.60000000000744
"1385","DZA",2003,7.20000000046512
"1386","DZA",2004,4.29999999976991
"1387","DZA",2005,5.89999999966911
"1388","DZA",2006,1.70000000049772
"1389","DZA",2007,3.39999999955816
"1390","DZA",2008,2.40000000008489
"1391","DZA",2009,1.60000000037586
"1392","DZA",2010,3.60000000003535
"1393","DZA",2011,2.89999999946306
"1394","DZA",2012,3.40000000029599
"1395","DZA",2013,2.8
"1396","DZA",2014,3.80000000016804
"1397","DZA",2015,3.69999999958893
"1398","DZA",2016,3.20000000006691
"1399","DZA",2017,1.29999999991843
"1400","DZA",2018,1.20000000049063
"1401","DZA",2019,0.999999999741789
"1402","DZA",2020,-5.10000000018678
"1403","DZA",2021,3.50000000049758
"1404","EAP",1999,6.38206364913884
"1405","EAP",2000,7.635909803269
"1406","EAP",2001,6.98484146838716
"1407","EAP",2002,8.05985766254018
"1408","EAP",2003,8.94077058678981
"1409","EAP",2004,9.12155421831622
"1410","EAP",2005,9.97632915244684
"1411","EAP",2006,11.0775295375813
"1412","EAP",2007,12.4872736741317
"1413","EAP",2008,8.61843243992431
"1414","EAP",2009,7.98370463338132
"1415","EAP",2010,9.92238617497294
"1416","EAP",2011,8.650480515881
"1417","EAP",2012,7.57510481707
"1418","EAP",2013,7.29580067122706
"1419","EAP",2014,6.9846484418882
"1420","EAP",2015,6.68890240345459
"1421","EAP",2016,6.58588570447753
"1422","EAP",2017,6.70469236368845
"1423","EAP",2018,6.52528283383633
"1424","EAP",2019,5.78370243743818
"1425","EAP",2020,1.29743093826717
"1426","EAP",2021,7.26308937284112
"1427","EAR",1999,2.08662092113627
"1428","EAR",2000,4.40361186384793
"1429","EAR",2001,1.04906211544838
"1430","EAR",2002,1.81849521830024
"1431","EAR",2003,5.4280616690296
"1432","EAR",2004,6.23619712494981
"1433","EAR",2005,5.90842729856675
"1434","EAR",2006,5.97957902366106
"1435","EAR",2007,5.77579430025553
"1436","EAR",2008,3.49390351988801
"1437","EAR",2009,0.814536331179269
"1438","EAR",2010,6.54527732906996
"1439","EAR",2011,4.90851326490558
"1440","EAR",2012,4.23155287457713
"1441","EAR",2013,4.13807517331115
"1442","EAR",2014,4.16732900860524
"1443","EAR",2015,4.46851292089001
"1444","EAR",2016,4.50032922873629
"1445","EAR",2017,4.53961206724512
"1446","EAR",2018,3.80303151334023
"1447","EAR",2019,2.33139544543717
"1448","EAR",2020,-4.27059572247707
"1449","EAR",2021,6.81208327729659
"1450","EAS",1999,3.73364972780317
"1451","EAS",2000,5.3910523126347
"1452","EAS",2001,3.30310472531767
"1453","EAS",2002,4.37811810518988
"1454","EAS",2003,4.94661858778763
"1455","EAS",2004,5.86708910547335
"1456","EAS",2005,5.89943640345389
"1457","EAS",2006,6.45317688254032
"1458","EAS",2007,7.46728778706076
"1459","EAS",2008,4.38605522630114
"1460","EAS",2009,2.55996353542018
"1461","EAS",2010,7.60930266076711
"1462","EAS",2011,5.46500060840098
"1463","EAS",2012,5.1794452555969
"1464","EAS",2013,5.24212178111456
"1465","EAS",2014,4.75850893773388
"1466","EAS",2015,4.71563211048156
"1467","EAS",2016,4.66967864196437
"1468","EAS",2017,5.05356173742196
"1469","EAS",2018,4.74887988487764
"1470","EAS",2019,3.98661620716267
"1471","EAS",2020,-0.168934440670256
"1472","EAS",2021,5.80774125972047
"1473","ECA",1999,2.35646434210027
"1474","ECA",2000,8.42362193217416
"1475","ECA",2001,2.64924265187531
"1476","ECA",2002,5.48845409139295
"1477","ECA",2003,6.94028751061393
"1478","ECA",2004,8.28924107285938
"1479","ECA",2005,7.35839842576674
"1480","ECA",2006,8.18580411581979
"1481","ECA",2007,7.80343152315766
"1482","ECA",2008,4.23313553772063
"1483","ECA",2009,-5.72781331912995
"1484","ECA",2010,5.64108666388363
"1485","ECA",2011,6.28635769935563
"1486","ECA",2012,3.97544645071839
"1487","ECA",2013,4.04643943589957
"1488","ECA",2014,2.05002634751918
"1489","ECA",2015,0.905341751812756
"1490","ECA",2016,1.57611978681859
"1491","ECA",2017,3.9277018642057
"1492","ECA",2018,3.14725953741379
"1493","ECA",2019,2.23271982752213
"1494","ECA",2020,-1.18318262282496
"1495","ECA",2021,7.06829970857221
"1496","ECS",1999,2.86993638706157
"1497","ECS",2000,4.32473658880002
"1498","ECS",2001,2.19767942105096
"1499","ECS",2002,1.58256622809634
"1500","ECS",2003,1.79131603317875
"1501","ECS",2004,3.17772914787034
"1502","ECS",2005,2.66038801157231
"1503","ECS",2006,3.83036192045667
"1504","ECS",2007,3.64505577048205
"1505","ECS",2008,1.0266198240615
"1506","ECS",2009,-4.43940754784305
"1507","ECS",2010,2.68511623219949
"1508","ECS",2011,2.32875439102571
"1509","ECS",2012,0.351186296180074
"1510","ECS",2013,0.849616032453568
"1511","ECS",2014,1.92351841106309
"1512","ECS",2015,2.08236005630904
"1513","ECS",2016,1.93595817989325
"1514","ECS",2017,2.87169948671033
"1515","ECS",2018,2.1781419667827
"1516","ECS",2019,1.79018369838072
"1517","ECS",2020,-5.59839252836744
"1518","ECS",2021,5.85739827963599
"1519","ECU",1999,-4.73938579085588
"1520","ECU",2000,1.0918015643576
"1521","ECU",2001,4.01562989958492
"1522","ECU",2002,4.09677665885357
"1523","ECU",2003,2.72287733695474
"1524","ECU",2004,8.21102091734038
"1525","ECU",2005,5.29130826699402
"1526","ECU",2006,4.40352643383186
"1527","ECU",2007,2.1900639722454
"1528","ECU",2008,6.35713059990832
"1529","ECU",2009,0.566491592100093
"1530","ECU",2010,3.52529866894027
"1531","ECU",2011,7.86814091910996
"1532","ECU",2012,5.641962066712
"1533","ECU",2013,4.94651126690626
"1534","ECU",2014,3.78886854920833
"1535","ECU",2015,0.0988726083462694
"1536","ECU",2016,-1.22638398463879
"1537","ECU",2017,2.36838652633651
"1538","ECU",2018,1.28929193290502
"1539","ECU",2019,0.0121051028476558
"1540","ECU",2020,-7.78760709093422
"1541","ECU",2021,4.23525124172572
"1542","EGY",1999,6.05343878260187
"1543","EGY",2000,6.37000383423162
"1544","EGY",2001,3.53525196931786
"1545","EGY",2002,2.39020402784614
"1546","EGY",2003,3.19345473897896
"1547","EGY",2004,4.0920716120453
"1548","EGY",2005,4.47174446860463
"1549","EGY",2006,6.84383819698924
"1550","EGY",2007,7.08782742739524
"1551","EGY",2008,7.15628356351688
"1552","EGY",2009,4.67359980040543
"1553","EGY",2010,5.14723485873294
"1554","EGY",2011,1.76457194925801
"1555","EGY",2012,2.22619979662137
"1556","EGY",2013,2.18546605471226
"1557","EGY",2014,2.91591187883586
"1558","EGY",2015,4.37201907940117
"1559","EGY",2016,4.34664345337812
"1560","EGY",2017,4.18122100091018
"1561","EGY",2018,5.31412103746398
"1562","EGY",2019,5.55768388791593
"1563","EGY",2020,3.5696694750486
"1564","EGY",2021,3.3267420905086
"1565","EMU",1999,2.96492681549509
"1566","EMU",2000,3.86516264046868
"1567","EMU",2001,2.19576223144928
"1568","EMU",2002,0.940351534879042
"1569","EMU",2003,0.682209992455867
"1570","EMU",2004,2.29393248023784
"1571","EMU",2005,1.68149170402361
"1572","EMU",2006,3.23085542936927
"1573","EMU",2007,3.00164687320358
"1574","EMU",2008,0.416671742833302
"1575","EMU",2009,-4.5211394569593
"1576","EMU",2010,2.18067877756826
"1577","EMU",2011,1.71422894114306
"1578","EMU",2012,-0.841832474822965
"1579","EMU",2013,-0.219682323362605
"1580","EMU",2014,1.40260543481234
"1581","EMU",2015,2.0495684690151
"1582","EMU",2016,1.86402426992913
"1583","EMU",2017,2.61779343060869
"1584","EMU",2018,1.78337860566837
"1585","EMU",2019,1.58206835204705
"1586","EMU",2020,-6.13853139607691
"1587","EMU",2021,5.32505710242472
"1588","ERI",1999,0.0134800959108077
"1589","ERI",2000,-3.14198590251638
"1590","ERI",2001,8.75543552816325
"1591","ERI",2002,3.0054291917378
"1592","ERI",2003,-2.65551592487554
"1593","ERI",2004,1.45173556595506
"1594","ERI",2005,2.57444955124846
"1595","ERI",2006,-0.969217110711355
"1596","ERI",2007,1.42682221120323
"1597","ERI",2008,-9.78303001782456
"1598","ERI",2009,3.8765015275421
"1599","ERI",2010,2.19419034888082
"1600","ERI",2011,8.67980010138049
"1601","ERI",2012,NA
"1602","ERI",2013,NA
"1603","ERI",2014,NA
"1604","ERI",2015,NA
"1605","ERI",2016,NA
"1606","ERI",2017,NA
"1607","ERI",2018,NA
"1608","ERI",2019,NA
"1609","ERI",2020,NA
"1610","ERI",2021,NA
"1611","ESP",1999,4.4905533784064
"1612","ESP",2000,5.24594382377803
"1613","ESP",2001,3.93300276489272
"1614","ESP",2002,2.73094832930995
"1615","ESP",2003,2.98193631644672
"1616","ESP",2004,3.12273351662624
"1617","ESP",2005,3.65208419190144
"1618","ESP",2006,4.10268574072705
"1619","ESP",2007,3.60473846199818
"1620","ESP",2008,0.887067045576416
"1621","ESP",2009,-3.7631070424473
"1622","ESP",2010,0.162919517758226
"1623","ESP",2011,-0.814384776648922
"1624","ESP",2012,-2.95892213230024
"1625","ESP",2013,-1.40334186790638
"1626","ESP",2014,1.39577536727975
"1627","ESP",2015,3.83851887667484
"1628","ESP",2016,3.03777414172446
"1629","ESP",2017,2.97576072924863
"1630","ESP",2018,2.28446941947622
"1631","ESP",2019,1.9839662230883
"1632","ESP",2020,-11.3254383222864
"1633","ESP",2021,5.5195949732682
"1634","EST",1999,-0.425025156762118
"1635","EST",2000,10.0876344406951
"1636","EST",2001,6.00367425106573
"1637","EST",2002,6.7713679304362
"1638","EST",2003,7.60026518508707
"1639","EST",2004,6.80400777050136
"1640","EST",2005,9.52642697162088
"1641","EST",2006,9.76558336997708
"1642","EST",2007,7.57914052046765
"1643","EST",2008,-5.13200095768519
"1644","EST",2009,-14.6290550324223
"1645","EST",2010,2.44426511799784
"1646","EST",2011,7.26308458128695
"1647","EST",2012,3.22820049358981
"1648","EST",2013,1.45842863615992
"1649","EST",2014,3.01136658651455
"1650","EST",2015,1.85302004629342
"1651","EST",2016,3.15556481438308
"1652","EST",2017,5.79204467466494
"1653","EST",2018,3.78420084952826
"1654","EST",2019,3.73970668161645
"1655","EST",2020,-0.55100125774716
"1656","EST",2021,8.01346292400842
"1657","ETH",1999,5.16214582105535
"1658","ETH",2000,6.07321747957957
"1659","ETH",2001,8.30130632052328
"1660","ETH",2002,1.51472570631101
"1661","ETH",2003,-2.16135972205798
"1662","ETH",2004,13.5726031368695
"1663","ETH",2005,11.8187659466494
"1664","ETH",2006,10.834727065877
"1665","ETH",2007,11.4561670000236
"1666","ETH",2008,10.7885216853725
"1667","ETH",2009,8.80255319782566
"1668","ETH",2010,12.5505383459308
"1669","ETH",2011,11.1782962271641
"1670","ETH",2012,8.64781163337416
"1671","ETH",2013,10.5822700482672
"1672","ETH",2014,10.2574929610051
"1673","ETH",2015,10.3924630202334
"1674","ETH",2016,9.43348265784402
"1675","ETH",2017,9.56418964295607
"1676","ETH",2018,6.81614779681703
"1677","ETH",2019,8.3640856990789
"1678","ETH",2020,6.05953088643369
"1679","ETH",2021,5.63730300819225
"1680","EUU",1999,2.94963429082775
"1681","EUU",2000,3.90052956425635
"1682","EUU",2001,2.17590148798008
"1683","EUU",2002,1.1106872245046
"1684","EUU",2003,0.908085735120309
"1685","EUU",2004,2.59260979807212
"1686","EUU",2005,1.92472010832607
"1687","EUU",2006,3.49371539074835
"1688","EUU",2007,3.15587058453907
"1689","EUU",2008,0.640724744661554
"1690","EUU",2009,-4.34850930840265
"1691","EUU",2010,2.22520590101072
"1692","EUU",2011,1.89360090393957
"1693","EUU",2012,-0.699883405805522
"1694","EUU",2013,-0.0838216563847709
"1695","EUU",2014,1.5975742571908
"1696","EUU",2015,2.30705701046277
"1697","EUU",2016,1.97712598632882
"1698","EUU",2017,2.8384812727148
"1699","EUU",2018,2.06595299992662
"1700","EUU",2019,1.80510705489306
"1701","EUU",2020,-5.67758066256545
"1702","EUU",2021,5.39252102521579
"1703","FCS",1999,3.31846572690033
"1704","FCS",2000,5.4414156899789
"1705","FCS",2001,4.32545797595121
"1706","FCS",2002,4.6433849765003
"1707","FCS",2003,1.23218165539885
"1708","FCS",2004,11.063511977255
"1709","FCS",2005,5.83981223675612
"1710","FCS",2006,5.86008897292558
"1711","FCS",2007,6.0104889229296
"1712","FCS",2008,5.03558531724249
"1713","FCS",2009,2.88247204547081
"1714","FCS",2010,6.94529223768741
"1715","FCS",2011,0.00397074934666364
"1716","FCS",2012,4.8276295555101
"1717","FCS",2013,3.48108243920851
"1718","FCS",2014,2.18488698929637
"1719","FCS",2015,0.865936956572128
"1720","FCS",2016,2.57085370649411
"1721","FCS",2017,2.54329066502068
"1722","FCS",2018,2.68720870594773
"1723","FCS",2019,2.20066840595616
"1724","FCS",2020,-4.07834244087047
"1725","FCS",2021,2.2865735663984
"1726","FIN",1999,4.37957572274557
"1727","FIN",2000,5.7733624584817
"1728","FIN",2001,2.61001912392074
"1729","FIN",2002,1.70714896198065
"1730","FIN",2003,2.00378420285061
"1731","FIN",2004,3.99209129032087
"1732","FIN",2005,2.77985055556123
"1733","FIN",2006,4.02740965802573
"1734","FIN",2007,5.29933650739021
"1735","FIN",2008,0.783995060876521
"1736","FIN",2009,-8.0744474323113
"1737","FIN",2010,3.18595865407703
"1738","FIN",2011,2.54766483842627
"1739","FIN",2012,-1.39754572817782
"1740","FIN",2013,-0.901696316194844
"1741","FIN",2014,-0.364908156882066
"1742","FIN",2015,0.543659211765487
"1743","FIN",2016,2.81145776663433
"1744","FIN",2017,3.19240962968416
"1745","FIN",2018,1.1397180134305
"1746","FIN",2019,1.22474892206223
"1747","FIN",2020,-2.2051393728223
"1748","FIN",2021,2.97322935640895
"1749","FJI",1999,8.79999871927239
"1750","FJI",2000,-1.69999841605511
"1751","FJI",2001,2.00000014675206
"1752","FJI",2002,3.19999911373267
"1753","FJI",2003,0.999999344757299
"1754","FJI",2004,5.29999970460935
"1755","FJI",2005,0.700000402432437
"1756","FJI",2006,1.85248387199486
"1757","FJI",2007,-0.850654310045826
"1758","FJI",2008,1.03279422025967
"1759","FJI",2009,-1.38603770763581
"1760","FJI",2010,2.95467242212241
"1761","FJI",2011,2.70514302901049
"1762","FJI",2012,1.41131438177968
"1763","FJI",2013,4.73421948956532
"1764","FJI",2014,5.6035148874531
"1765","FJI",2015,4.50119939222793
"1766","FJI",2016,2.44565200769968
"1767","FJI",2017,5.35336493706966
"1768","FJI",2018,3.81235097047221
"1769","FJI",2019,-0.581946371012094
"1770","FJI",2020,-17.0002350197741
"1771","FJI",2021,-5.11160739321285
"1772","FRA",1999,3.42137379882455
"1773","FRA",2000,3.92366922704063
"1774","FRA",2001,1.98372141863292
"1775","FRA",2002,1.13553148214601
"1776","FRA",2003,0.823160756684118
"1777","FRA",2004,2.82975292869891
"1778","FRA",2005,1.66321998030079
"1779","FRA",2006,2.44932360111885
"1780","FRA",2007,2.42473624337305
"1781","FRA",2008,0.254945960124005
"1782","FRA",2009,-2.87331382849631
"1783","FRA",2010,1.94943762312663
"1784","FRA",2011,2.19270063266654
"1785","FRA",2012,0.313134751077172
"1786","FRA",2013,0.576326674771792
"1787","FRA",2014,0.956183052371557
"1788","FRA",2015,1.1129123405747
"1789","FRA",2016,1.09546440372048
"1790","FRA",2017,2.29141999417021
"1791","FRA",2018,1.86506607081999
"1792","FRA",2019,1.84297181445896
"1793","FRA",2020,-7.78458649167871
"1794","FRA",2021,6.81658913649873
"1795","FRO",1999,NA
"1796","FRO",2000,NA
"1797","FRO",2001,NA
"1798","FRO",2002,NA
"1799","FRO",2003,NA
"1800","FRO",2004,NA
"1801","FRO",2005,NA
"1802","FRO",2006,NA
"1803","FRO",2007,NA
"1804","FRO",2008,NA
"1805","FRO",2009,NA
"1806","FRO",2010,NA
"1807","FRO",2011,NA
"1808","FRO",2012,NA
"1809","FRO",2013,NA
"1810","FRO",2014,NA
"1811","FRO",2015,NA
"1812","FRO",2016,NA
"1813","FRO",2017,NA
"1814","FRO",2018,NA
"1815","FRO",2019,NA
"1816","FRO",2020,NA
"1817","FRO",2021,NA
"1818","FSM",1999,1.37443838961255
"1819","FSM",2000,4.83390378617111
"1820","FSM",2001,2.16760244050491
"1821","FSM",2002,0.546997672499344
"1822","FSM",2003,1.57211506743108
"1823","FSM",2004,-3.08015304747474
"1824","FSM",2005,2.04186716395544
"1825","FSM",2006,-0.0810552934164832
"1826","FSM",2007,-1.83618529402398
"1827","FSM",2008,-2.40849258666222
"1828","FSM",2009,1.09309924105246
"1829","FSM",2010,2.25938995585932
"1830","FSM",2011,3.18857475473928
"1831","FSM",2012,-1.86681975475544
"1832","FSM",2013,-3.67976779073483
"1833","FSM",2014,-2.30577574529325
"1834","FSM",2015,4.62188400404939
"1835","FSM",2016,0.900180416516932
"1836","FSM",2017,2.68218594445551
"1837","FSM",2018,0.211653600126766
"1838","FSM",2019,1.17479922829746
"1839","FSM",2020,-1.76541515225117
"1840","FSM",2021,-3.18818719740072
"1841","GAB",1999,-8.93262280230105
"1842","GAB",2000,-1.88296639760897
"1843","GAB",2001,2.13523342197423
"1844","GAB",2002,-0.249033168543434
"1845","GAB",2003,2.2473300115045
"1846","GAB",2004,0.689543058464849
"1847","GAB",2005,2.67620333310926
"1848","GAB",2006,-2.80657835569052
"1849","GAB",2007,6.00810802487668
"1850","GAB",2008,-3.30843064878751
"1851","GAB",2009,0.130331119816617
"1852","GAB",2010,7.08988731455126
"1853","GAB",2011,7.09175334258654
"1854","GAB",2012,5.25107691750407
"1855","GAB",2013,5.63869900338696
"1856","GAB",2014,4.31496444107469
"1857","GAB",2015,3.8788993950789
"1858","GAB",2016,2.09144220829562
"1859","GAB",2017,0.472642030911146
"1860","GAB",2018,0.83791658082157
"1861","GAB",2019,3.92080879452831
"1862","GAB",2020,-1.8377610635094
"1863","GAB",2021,1.462286510102
"1864","GBR",1999,3.0140704762541
"1865","GBR",2000,4.09265347753652
"1866","GBR",2001,2.15742817784832
"1867","GBR",2002,1.77076529877269
"1868","GBR",2003,3.12305331258689
"1869","GBR",2004,2.34497148161661
"1870","GBR",2005,2.66833765676094
"1871","GBR",2006,2.16040532059112
"1872","GBR",2007,2.56346046050109
"1873","GBR",2008,-0.154344314706506
"1874","GBR",2009,-4.51048560011785
"1875","GBR",2010,2.43007289502704
"1876","GBR",2011,1.06761091403658
"1877","GBR",2012,1.44845675688505
"1878","GBR",2013,1.81986337468368
"1879","GBR",2014,3.19970262614801
"1880","GBR",2015,2.393103183986
"1881","GBR",2016,2.16520621052183
"1882","GBR",2017,2.44357046987986
"1883","GBR",2018,1.70502102232903
"1884","GBR",2019,1.60430864787399
"1885","GBR",2020,-11.0308584551979
"1886","GBR",2021,7.52491037367686
"1887","GEO",1999,2.86925704427721
"1888","GEO",2000,1.83834106614221
"1889","GEO",2001,4.80545327255501
"1890","GEO",2002,5.47383680119593
"1891","GEO",2003,11.0587231936646
"1892","GEO",2004,5.79449634569851
"1893","GEO",2005,9.58957406160836
"1894","GEO",2006,9.41977064759736
"1895","GEO",2007,12.5789534308973
"1896","GEO",2008,2.41857165904172
"1897","GEO",2009,-3.65051363069394
"1898","GEO",2010,6.24948776787187
"1899","GEO",2011,7.3999998671419
"1900","GEO",2012,6.3690083063386
"1901","GEO",2013,3.62130535196276
"1902","GEO",2014,4.43192482309078
"1903","GEO",2015,3.02220738019703
"1904","GEO",2016,2.90643878002064
"1905","GEO",2017,4.84260322496586
"1906","GEO",2018,4.84291988506627
"1907","GEO",2019,4.98235047511106
"1908","GEO",2020,-6.76043981705519
"1909","GEO",2021,10.4655372923886
"1910","GHA",1999,4.39999682545296
"1911","GHA",2000,3.70000008164408
"1912","GHA",2001,4.00000012807919
"1913","GHA",2002,4.49999955900331
"1914","GHA",2003,5.200000133101
"1915","GHA",2004,5.59999999077445
"1916","GHA",2005,5.90000381855107
"1917","GHA",2006,6.39991260618034
"1918","GHA",2007,4.34681910440079
"1919","GHA",2008,9.14979893831817
"1920","GHA",2009,4.84448705175076
"1921","GHA",2010,7.89971194051621
"1922","GHA",2011,14.0471235803149
"1923","GHA",2012,9.2927894063005
"1924","GHA",2013,7.31252501678145
"1925","GHA",2014,2.85624016330883
"1926","GHA",2015,2.12075933817334
"1927","GHA",2016,3.37346574966936
"1928","GHA",2017,8.12889488100956
"1929","GHA",2018,6.20007768127284
"1930","GHA",2019,6.5077747939152
"1931","GHA",2020,0.513941648320653
"1932","GHA",2021,5.35647789699578
"1933","GIB",1999,NA
"1934","GIB",2000,NA
"1935","GIB",2001,NA
"1936","GIB",2002,NA
"1937","GIB",2003,NA
"1938","GIB",2004,NA
"1939","GIB",2005,NA
"1940","GIB",2006,NA
"1941","GIB",2007,NA
"1942","GIB",2008,NA
"1943","GIB",2009,NA
"1944","GIB",2010,NA
"1945","GIB",2011,NA
"1946","GIB",2012,NA
"1947","GIB",2013,NA
"1948","GIB",2014,NA
"1949","GIB",2015,NA
"1950","GIB",2016,NA
"1951","GIB",2017,NA
"1952","GIB",2018,NA
"1953","GIB",2019,NA
"1954","GIB",2020,NA
"1955","GIB",2021,NA
"1956","GIN",1999,3.81200403459002
"1957","GIN",2000,2.50306056156042
"1958","GIN",2001,3.65834647070444
"1959","GIN",2002,5.16460946559741
"1960","GIN",2003,1.24860126019659
"1961","GIN",2004,2.34011731256672
"1962","GIN",2005,2.99727256153359
"1963","GIN",2006,1.18960211724379
"1964","GIN",2007,6.81747111252537
"1965","GIN",2008,4.13301615879924
"1966","GIN",2009,-1.12264204848687
"1967","GIN",2010,4.81336016967553
"1968","GIN",2011,5.61211177430975
"1969","GIN",2012,5.91528626133322
"1970","GIN",2013,3.94568708624053
"1971","GIN",2014,3.69655311664086
"1972","GIN",2015,3.82591056949435
"1973","GIN",2016,10.82062719659
"1974","GIN",2017,10.3000053427355
"1975","GIN",2018,6.35849192736715
"1976","GIN",2019,5.61691446889876
"1977","GIN",2020,4.9202663724335
"1978","GIN",2021,3.89999999990576
"1979","GMB",1999,6.39999905009302
"1980","GMB",2000,5.50000021632955
"1981","GMB",2001,5.80000024323377
"1982","GMB",2002,-3.25000014970206
"1983","GMB",2003,6.86999962173842
"1984","GMB",2004,7.05000000064635
"1985","GMB",2005,-2.35172936176019
"1986","GMB",2006,-0.555580977246521
"1987","GMB",2007,3.04324950829739
"1988","GMB",2008,6.25590553394287
"1989","GMB",2009,6.6657243078367
"1990","GMB",2010,5.90833580968288
"1991","GMB",2011,-8.13044422315659
"1992","GMB",2012,5.24156924630741
"1993","GMB",2013,2.872768790327
"1994","GMB",2014,-1.40738249510954
"1995","GMB",2015,4.0580738039996
"1996","GMB",2016,1.94335965478776
"1997","GMB",2017,4.8226112492757
"1998","GMB",2018,7.23489033258579
"1999","GMB",2019,6.22205315994859
"2000","GMB",2020,0.591487287873974
"2001","GMB",2021,4.26549216158563
"2002","GNB",1999,1.02553740859297
"2003","GNB",2000,5.42698736686771
"2004","GNB",2001,2.18890681470731
"2005","GNB",2002,-0.985177524991386
"2006","GNB",2003,0.568510176088452
"2007","GNB",2004,2.76140199048032
"2008","GNB",2005,4.26609893145407
"2009","GNB",2006,2.30935799764794
"2010","GNB",2007,3.26295545608291
"2011","GNB",2008,3.20356730693297
"2012","GNB",2009,3.36897495773184
"2013","GNB",2010,4.61097090010318
"2014","GNB",2011,8.08477973398716
"2015","GNB",2012,-1.71268301181074
"2016","GNB",2013,3.25590426517695
"2017","GNB",2014,0.96456075098132
"2018","GNB",2015,6.13408294113292
"2019","GNB",2016,6.26280563780463
"2020","GNB",2017,5.91917662586047
"2021","GNB",2018,1.28373670309465
"2022","GNB",2019,4.49999999151316
"2023","GNB",2020,-2.39999999921721
"2024","GNB",2021,3.80000242656607
"2025","GNQ",1999,25.6640154410418
"2026","GNQ",2000,18.2137799569674
"2027","GNQ",2001,63.3798754250602
"2028","GNQ",2002,19.4628340359251
"2029","GNQ",2003,13.9552503163825
"2030","GNQ",2004,37.9987268556423
"2031","GNQ",2005,16.7487006053541
"2032","GNQ",2006,7.70491760658767
"2033","GNQ",2007,15.2821139194857
"2034","GNQ",2008,17.7991091333811
"2035","GNQ",2009,1.34335628806095
"2036","GNQ",2010,-8.92417588851806
"2037","GNQ",2011,6.52392362989873
"2038","GNQ",2012,8.31287184445641
"2039","GNQ",2013,-4.13319850131583
"2040","GNQ",2014,0.415066301596866
"2041","GNQ",2015,-9.11004114881537
"2042","GNQ",2016,-8.81641723219757
"2043","GNQ",2017,-5.66750850486686
"2044","GNQ",2018,-6.23654406734575
"2045","GNQ",2019,-5.48182537893445
"2046","GNQ",2020,-4.2414813213166
"2047","GNQ",2021,-0.945382916517076
"2048","GRC",1999,3.07259669091249
"2049","GRC",2000,3.91977071728951
"2050","GRC",2001,4.13161225295717
"2051","GRC",2002,3.92287165291359
"2052","GRC",2003,5.7945314727466
"2053","GRC",2004,5.06099220398106
"2054","GRC",2005,0.599142188605043
"2055","GRC",2006,5.65243362169147
"2056","GRC",2007,3.27374690421107
"2057","GRC",2008,-0.335172341805816
"2058","GRC",2009,-4.30073367269142
"2059","GRC",2010,-5.47821774237963
"2060","GRC",2011,-10.1493148298685
"2061","GRC",2012,-7.08669678638024
"2062","GRC",2013,-2.51599722189651
"2063","GRC",2014,0.475695947137041
"2064","GRC",2015,-0.196087629724133
"2065","GRC",2016,-0.487173294301954
"2066","GRC",2017,1.09214912017283
"2067","GRC",2018,1.66842863602514
"2068","GRC",2019,1.8843417847952
"2069","GRC",2020,-9.00404364202146
"2070","GRC",2021,8.43442550167381
"2071","GRD",1999,6.89836243368677
"2072","GRD",2000,4.88795213650562
"2073","GRD",2001,-2.02390004072058
"2074","GRD",2002,3.43732352954147
"2075","GRD",2003,9.46397343076491
"2076","GRD",2004,-0.647450316084857
"2077","GRD",2005,13.2761883306272
"2078","GRD",2006,-3.99532824427482
"2079","GRD",2007,6.12345094741467
"2080","GRD",2008,0.947542624907697
"2081","GRD",2009,-6.61328134799545
"2082","GRD",2010,-0.511262754149129
"2083","GRD",2011,0.764976824032317
"2084","GRD",2012,-1.15514373468322
"2085","GRD",2013,2.35141877347161
"2086","GRD",2014,7.34150620608489
"2087","GRD",2015,6.44476782385664
"2088","GRD",2016,3.74055260137807
"2089","GRD",2017,4.43911640780637
